PK,지역,날짜,"일일
확진자","누적
확진자","일일
사망자","누적
사망자","일일
완치자","누적
완치자",사망률,완치율,인구수,발생률,데이터,,
1985,전남,2020-07-05,0,25,0,0,0,19,0,76,1864712,1.3,corona_board_kr,,
1986,전남,2020-07-06,2,27,0,0,0,19,0,70.4,1864712,1.4,corona_board_kr,,
1987,전남,2020-07-07,0,27,0,0,0,19,0,70.4,1864712,1.4,corona_board_kr,,
1988,전남,2020-07-08,1,28,0,0,0,19,0,67.9,1864712,1.5,corona_board_kr,,
1989,전남,2020-07-09,1,29,0,0,0,19,0,65.5,1864712,1.6,corona_board_kr,,
1990,전남,2020-07-10,3,32,0,0,0,19,0,59.4,1864712,1.7,corona_board_kr,,
1991,전남,2020-07-11,0,32,0,0,0,19,0,59.4,1864712,1.7,corona_board_kr,,
1992,전남,2020-07-12,0,32,0,0,0,19,0,59.4,1864712,1.7,corona_board_kr,,
1993,전남,2020-07-13,0,32,0,0,1,20,0,62.5,1864712,1.7,corona_board_kr,,
1994,전남,2020-07-14,0,32,0,0,0,20,0,62.5,1864712,1.7,corona_board_kr,,
1995,전남,2020-07-15,0,32,0,0,0,20,0,62.5,1864712,1.7,corona_board_kr,,
1996,전남,2020-07-16,0,32,0,0,0,20,0,62.5,1864712,1.7,corona_board_kr,,
1997,전남,2020-07-17,0,32,0,0,1,21,0,65.6,1864712,1.7,corona_board_kr,,
1998,전남,2020-07-18,1,33,0,0,0,21,0,63.6,1864712,1.8,corona_board_kr,,
1999,전남,2020-07-19,0,33,0,0,0,21,0,63.6,1864712,1.8,corona_board_kr,,
2000,전남,2020-07-20,0,33,0,0,0,21,0,63.6,1864712,1.8,corona_board_kr,,
2001,전북,2020-02-18,0,1,0,0,0,1,0,100,1817302,0.1,corona_board_kr,,
2002,전북,2020-02-19,0,1,0,0,0,1,0,100,1817302,0.1,corona_board_kr,,
2003,전북,2020-02-20,0,1,0,0,0,1,0,100,1817302,0.1,corona_board_kr,,
2004,전북,2020-02-21,1,2,0,0,0,1,0,50,1817302,0.1,corona_board_kr,,
2005,전북,2020-02-22,1,3,0,0,0,1,0,33.3,1817302,0.2,corona_board_kr,,
2006,전북,2020-02-23,0,3,0,0,0,1,0,33.3,1817302,0.2,corona_board_kr,,
2007,전북,2020-02-24,0,3,0,0,0,1,0,33.3,1817302,0.2,corona_board_kr,,
2008,전북,2020-02-25,0,3,0,0,0,1,0,33.3,1817302,0.2,corona_board_kr,,
2009,전북,2020-02-26,0,3,0,0,0,1,0,33.3,1817302,0.2,corona_board_kr,,
2010,전북,2020-02-27,2,5,0,0,0,1,0,20,1817302,0.3,corona_board_kr,,
2011,전북,2020-02-28,0,5,0,0,0,1,0,20,1817302,0.3,corona_board_kr,,
2012,전북,2020-02-29,0,5,0,0,0,1,0,20,1817302,0.3,corona_board_kr,,
2013,전북,2020-03-01,1,6,0,0,0,1,0,16.7,1817302,0.3,corona_board_kr,,
2014,전북,2020-03-02,0,6,0,0,0,1,0,16.7,1817302,0.3,corona_board_kr,,
2015,전북,2020-03-03,1,7,0,0,0,1,0,14.3,1817302,0.4,corona_board_kr,,
2016,전북,2020-03-04,0,7,0,0,0,1,0,14.3,1817302,0.4,corona_board_kr,,
2017,전북,2020-03-05,0,7,0,0,1,2,0,28.6,1817302,0.4,corona_board_kr,,
2018,전북,2020-03-06,0,7,0,0,0,2,0,28.6,1817302,0.4,corona_board_kr,,
2019,전북,2020-03-07,0,7,0,0,0,2,0,28.6,1817302,0.4,corona_board_kr,,
2020,전북,2020-03-08,0,7,0,0,0,2,0,28.6,1817302,0.4,corona_board_kr,,
2021,전북,2020-03-09,0,7,0,0,0,2,0,28.6,1817302,0.4,corona_board_kr,,
2022,전북,2020-03-10,0,7,0,0,0,2,0,28.6,1817302,0.4,corona_board_kr,,
2023,전북,2020-03-11,0,7,0,0,0,2,0,28.6,1817302,0.4,corona_board_kr,,
2024,전북,2020-03-12,0,7,0,0,0,2,0,28.6,1817302,0.4,corona_board_kr,,
2025,전북,2020-03-13,0,7,0,0,2,4,0,57.1,1817302,0.4,corona_board_kr,,
2026,전북,2020-03-14,0,7,0,0,0,4,0,57.1,1817302,0.4,corona_board_kr,,
2027,전북,2020-03-15,0,7,0,0,0,4,0,57.1,1817302,0.4,corona_board_kr,,
2028,전북,2020-03-16,0,7,0,0,0,4,0,57.1,1817302,0.4,corona_board_kr,,
2029,전북,2020-03-17,0,7,0,0,0,4,0,57.1,1817302,0.4,corona_board_kr,,
2030,전북,2020-03-18,2,9,0,0,1,5,0,55.6,1817302,0.5,corona_board_kr,,
2031,전북,2020-03-19,1,10,0,0,0,5,0,50,1817302,0.6,corona_board_kr,,
2032,전북,2020-03-20,0,10,0,0,2,7,0,70,1817302,0.6,corona_board_kr,,
2033,전북,2020-03-21,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2034,전북,2020-03-22,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2035,전북,2020-03-23,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2036,전북,2020-03-24,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2037,전북,2020-03-25,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2038,전북,2020-03-26,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2039,전북,2020-03-27,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2040,전북,2020-03-28,0,10,0,0,0,7,0,70,1817302,0.6,corona_board_kr,,
2041,전북,2020-03-29,2,12,0,0,0,7,0,58.3,1817302,0.7,corona_board_kr,,
2042,전북,2020-03-30,1,13,0,0,0,7,0,53.8,1817302,0.7,corona_board_kr,,
2043,전북,2020-03-31,0,13,0,0,0,7,0,53.8,1817302,0.7,corona_board_kr,,
2044,전북,2020-04-01,1,14,0,0,0,7,0,50,1817302,0.8,corona_board_kr,,
2045,전북,2020-04-02,0,14,0,0,0,7,0,50,1817302,0.8,corona_board_kr,,
2046,전북,2020-04-03,1,15,0,0,0,7,0,46.7,1817302,0.8,corona_board_kr,,
2047,전북,2020-04-04,0,15,0,0,0,7,0,46.7,1817302,0.8,corona_board_kr,,
2048,전북,2020-04-05,1,16,0,0,0,7,0,43.8,1817302,0.9,corona_board_kr,,
2049,전북,2020-04-06,0,16,0,0,0,7,0,43.8,1817302,0.9,corona_board_kr,,
2050,전북,2020-04-07,0,16,0,0,0,7,0,43.8,1817302,0.9,corona_board_kr,,
2051,전북,2020-04-08,1,17,0,0,0,7,0,41.2,1817302,0.9,corona_board_kr,,
2052,전북,2020-04-09,0,17,0,0,0,7,0,41.2,1817302,0.9,corona_board_kr,,
2053,전북,2020-04-10,0,17,0,0,1,8,0,47.1,1817302,0.9,corona_board_kr,,
2054,전북,2020-04-11,0,17,0,0,0,8,0,47.1,1817302,0.9,corona_board_kr,,
2055,전북,2020-04-12,0,17,0,0,0,8,0,47.1,1817302,0.9,corona_board_kr,,
2056,전북,2020-04-13,0,17,0,0,0,8,0,47.1,1817302,0.9,corona_board_kr,,
2057,전북,2020-04-14,0,17,0,0,0,8,0,47.1,1817302,0.9,corona_board_kr,,
2058,전북,2020-04-15,0,17,0,0,0,8,0,47.1,1817302,0.9,corona_board_kr,,
2059,전북,2020-04-16,0,17,0,0,1,9,0,52.9,1817302,0.9,corona_board_kr,,
2060,전북,2020-04-17,0,17,0,0,0,9,0,52.9,1817302,0.9,corona_board_kr,,
2061,전북,2020-04-18,0,17,0,0,0,9,0,52.9,1817302,0.9,corona_board_kr,,
2062,전북,2020-04-19,0,17,0,0,0,9,0,52.9,1817302,0.9,corona_board_kr,,
2063,전북,2020-04-20,0,17,0,0,0,9,0,52.9,1817302,0.9,corona_board_kr,,
2064,전북,2020-04-21,0,17,0,0,0,9,0,52.9,1817302,0.9,corona_board_kr,,
2065,전북,2020-04-22,0,17,0,0,0,9,0,52.9,1817302,0.9,corona_board_kr,,
2066,전북,2020-04-23,0,17,0,0,0,9,0,52.9,1817302,0.9,corona_board_kr,,
2067,전북,2020-04-24,0,17,0,0,2,11,0,64.7,1817302,0.9,corona_board_kr,,
2068,전북,2020-04-25,0,17,0,0,-1,10,0,58.8,1817302,0.9,corona_board_kr,,
2069,전북,2020-04-26,1,18,0,0,0,10,0,55.6,1817302,1,corona_board_kr,,
2070,전북,2020-04-27,0,18,0,0,0,10,0,55.6,1817302,1,corona_board_kr,,
2071,전북,2020-04-28,0,18,0,0,0,10,0,55.6,1817302,1,corona_board_kr,,
2072,전북,2020-04-29,0,18,0,0,0,10,0,55.6,1817302,1,corona_board_kr,,
2073,전북,2020-04-30,0,18,0,0,1,11,0,61.1,1817302,1,corona_board_kr,,
2074,전북,2020-05-01,0,18,0,0,1,12,0,66.7,1817302,1,corona_board_kr,,
2075,전북,2020-05-02,0,18,0,0,0,12,0,66.7,1817302,1,corona_board_kr,,
2076,전북,2020-05-03,0,18,0,0,0,12,0,66.7,1817302,1,corona_board_kr,,
2077,전북,2020-05-04,0,18,0,0,0,12,0,66.7,1817302,1,corona_board_kr,,
2078,전북,2020-05-05,0,18,0,0,0,12,0,66.7,1817302,1,corona_board_kr,,
2079,전북,2020-05-06,0,18,0,0,0,12,0,66.7,1817302,1,corona_board_kr,,
2080,전북,2020-05-07,0,18,0,0,2,14,0,77.8,1817302,1,corona_board_kr,,
2081,전북,2020-05-08,1,19,0,0,0,14,0,73.7,1817302,1,corona_board_kr,,
2082,전북,2020-05-09,0,19,0,0,0,14,0,73.7,1817302,1,corona_board_kr,,
2083,전북,2020-05-10,0,19,0,0,0,14,0,73.7,1817302,1,corona_board_kr,,
2084,전북,2020-05-11,0,19,0,0,0,14,0,73.7,1817302,1,corona_board_kr,,
2085,전북,2020-05-12,0,19,0,0,0,14,0,73.7,1817302,1,corona_board_kr,,
2086,전북,2020-05-13,1,20,0,0,0,14,0,70,1817302,1.1,corona_board_kr,,
2087,전북,2020-05-14,0,20,0,0,0,14,0,70,1817302,1.1,corona_board_kr,,
2088,전북,2020-05-15,0,20,0,0,0,14,0,70,1817302,1.1,corona_board_kr,,
2089,전북,2020-05-16,0,20,0,0,2,16,0,80,1817302,1.1,corona_board_kr,,
2090,전북,2020-05-17,0,20,0,0,0,16,0,80,1817302,1.1,corona_board_kr,,
2091,전북,2020-05-18,0,20,0,0,2,18,0,90,1817302,1.1,corona_board_kr,,
2092,전북,2020-05-19,0,20,0,0,1,19,0,95,1817302,1.1,corona_board_kr,,
2093,전북,2020-05-20,1,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2094,전북,2020-05-21,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2095,전북,2020-05-22,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2096,전북,2020-05-23,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2097,전북,2020-05-24,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2098,전북,2020-05-25,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2099,전북,2020-05-26,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2100,전북,2020-05-27,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2101,전북,2020-05-28,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2102,전북,2020-05-29,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2103,전북,2020-05-30,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2104,전북,2020-05-31,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2105,전북,2020-06-01,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2106,전북,2020-06-02,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2107,전북,2020-06-03,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2108,전북,2020-06-04,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2109,전북,2020-06-05,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2110,전북,2020-06-06,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2111,전북,2020-06-07,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2112,전북,2020-06-08,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2113,전북,2020-06-09,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2114,전북,2020-06-10,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2115,전북,2020-06-11,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2116,전북,2020-06-12,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2117,전북,2020-06-13,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2118,전북,2020-06-14,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2119,전북,2020-06-15,0,21,0,0,0,19,0,90.5,1817302,1.2,corona_board_kr,,
2120,전북,2020-06-16,0,21,0,0,1,20,0,95.2,1817302,1.2,corona_board_kr,,
2121,전북,2020-06-17,0,21,0,0,0,20,0,95.2,1817302,1.2,corona_board_kr,,
2122,전북,2020-06-18,1,22,0,0,0,20,0,90.9,1817302,1.2,corona_board_kr,,
2123,전북,2020-06-19,0,22,0,0,0,20,0,90.9,1817302,1.2,corona_board_kr,,
2124,전북,2020-06-20,1,23,0,0,0,20,0,87,1817302,1.3,corona_board_kr,,
2125,전북,2020-06-21,0,23,0,0,0,20,0,87,1817302,1.3,corona_board_kr,,
2126,전북,2020-06-22,1,24,0,0,0,20,0,83.3,1817302,1.3,corona_board_kr,,
2127,전북,2020-06-23,0,24,0,0,0,20,0,83.3,1817302,1.3,corona_board_kr,,
2128,전북,2020-06-24,1,25,0,0,0,20,0,80,1817302,1.4,corona_board_kr,,
2129,전북,2020-06-25,0,25,0,0,0,20,0,80,1817302,1.4,corona_board_kr,,
2130,전북,2020-06-26,0,25,0,0,0,20,0,80,1817302,1.4,corona_board_kr,,
2131,전북,2020-06-27,1,26,0,0,0,20,0,76.9,1817302,1.4,corona_board_kr,,
2132,전북,2020-06-28,0,26,0,0,1,21,0,80.8,1817302,1.4,corona_board_kr,,
2133,전북,2020-06-29,1,27,0,0,0,21,0,77.8,1817302,1.5,corona_board_kr,,
2134,전북,2020-06-30,0,27,0,0,0,21,0,77.8,1817302,1.5,corona_board_kr,,
2135,전북,2020-07-01,0,27,0,0,0,21,0,77.8,1817302,1.5,corona_board_kr,,
2136,전북,2020-07-02,0,27,0,0,1,22,0,81.5,1817302,1.5,corona_board_kr,,
2137,전북,2020-07-03,1,28,0,0,0,22,0,78.6,1817302,1.5,corona_board_kr,,
2138,전북,2020-07-04,0,28,0,0,0,22,0,78.6,1817302,1.5,corona_board_kr,,
2139,전북,2020-07-05,1,29,0,0,0,22,0,75.9,1817302,1.6,corona_board_kr,,
2140,전북,2020-07-06,0,29,0,0,0,22,0,75.9,1817302,1.6,corona_board_kr,,
2141,전북,2020-07-07,1,30,0,0,0,22,0,73.3,1817302,1.7,corona_board_kr,,
2142,전북,2020-07-08,2,32,0,0,0,22,0,68.8,1817302,1.8,corona_board_kr,,
2143,전북,2020-07-09,1,33,0,0,0,22,0,66.7,1817302,1.8,corona_board_kr,,
2144,전북,2020-07-10,0,33,0,0,0,22,0,66.7,1817302,1.8,corona_board_kr,,
2145,전북,2020-07-11,2,35,0,0,0,22,0,62.9,1817302,1.9,corona_board_kr,,
2146,전북,2020-07-12,1,36,0,0,0,22,0,61.1,1817302,2,corona_board_kr,,
2147,전북,2020-07-13,0,36,0,0,1,23,0,63.9,1817302,2,corona_board_kr,,
2148,전북,2020-07-14,2,38,0,0,0,23,0,60.5,1817302,2.1,corona_board_kr,,
2149,전북,2020-07-15,0,38,0,0,0,23,0,60.5,1817302,2.1,corona_board_kr,,
2150,전북,2020-07-16,0,38,0,0,0,23,0,60.5,1817302,2.1,corona_board_kr,,
2151,전북,2020-07-17,0,38,0,0,1,24,0,63.2,1817302,2.1,corona_board_kr,,
2152,전북,2020-07-18,0,38,0,0,0,24,0,63.2,1817302,2.1,corona_board_kr,,
2153,전북,2020-07-19,0,38,0,0,0,24,0,63.2,1817302,2.1,corona_board_kr,,
2154,전북,2020-07-20,0,38,0,0,0,24,0,63.2,1817302,2.1,corona_board_kr,,
2155,제주,2020-02-18,0,0,0,0,0,0,0,0,670749,0,corona_board_kr,,
2156,제주,2020-02-19,0,0,0,0,0,0,0,0,670749,0,corona_board_kr,,
2157,제주,2020-02-20,0,0,0,0,0,0,0,0,670749,0,corona_board_kr,,
2158,제주,2020-02-21,0,0,0,0,0,0,0,0,670749,0,corona_board_kr,,
2159,제주,2020-02-22,1,1,0,0,0,0,0,0,670749,0.1,corona_board_kr,,
2160,제주,2020-02-23,1,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2161,제주,2020-02-24,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2162,제주,2020-02-25,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2163,제주,2020-02-26,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2164,제주,2020-02-27,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2165,제주,2020-02-28,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2166,제주,2020-02-29,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2167,제주,2020-03-01,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2168,제주,2020-03-02,0,2,0,0,0,0,0,0,670749,0.3,corona_board_kr,,
2169,제주,2020-03-03,1,3,0,0,0,0,0,0,670749,0.4,corona_board_kr,,
2170,제주,2020-03-04,0,3,0,0,0,0,0,0,670749,0.4,corona_board_kr,,
2171,제주,2020-03-05,1,4,0,0,0,0,0,0,670749,0.6,corona_board_kr,,
2172,제주,2020-03-06,0,4,0,0,0,0,0,0,670749,0.6,corona_board_kr,,
2173,제주,2020-03-07,0,4,0,0,0,0,0,0,670749,0.6,corona_board_kr,,
2174,제주,2020-03-08,0,4,0,0,0,0,0,0,670749,0.6,corona_board_kr,,
2175,제주,2020-03-09,0,4,0,0,1,1,0,25,670749,0.6,corona_board_kr,,
2176,제주,2020-03-10,0,4,0,0,0,1,0,25,670749,0.6,corona_board_kr,,
2177,제주,2020-03-11,0,4,0,0,0,1,0,25,670749,0.6,corona_board_kr,,
2178,제주,2020-03-12,0,4,0,0,0,1,0,25,670749,0.6,corona_board_kr,,
2179,제주,2020-03-13,0,4,0,0,0,1,0,25,670749,0.6,corona_board_kr,,
2180,제주,2020-03-14,0,4,0,0,0,1,0,25,670749,0.6,corona_board_kr,,
2181,제주,2020-03-15,0,4,0,0,0,1,0,25,670749,0.6,corona_board_kr,,
2182,제주,2020-03-16,0,4,0,0,1,2,0,50,670749,0.6,corona_board_kr,,
2183,제주,2020-03-17,0,4,0,0,0,2,0,50,670749,0.6,corona_board_kr,,
2184,제주,2020-03-18,0,4,0,0,0,2,0,50,670749,0.6,corona_board_kr,,
2185,제주,2020-03-19,0,4,0,0,0,2,0,50,670749,0.6,corona_board_kr,,
2186,제주,2020-03-20,0,4,0,0,0,2,0,50,670749,0.6,corona_board_kr,,
2187,제주,2020-03-21,0,4,0,0,0,2,0,50,670749,0.6,corona_board_kr,,
2188,제주,2020-03-22,0,4,0,0,1,3,0,75,670749,0.6,corona_board_kr,,
2189,제주,2020-03-23,0,4,0,0,0,3,0,75,670749,0.6,corona_board_kr,,
2190,제주,2020-03-24,0,4,0,0,1,4,0,100,670749,0.6,corona_board_kr,,
2191,제주,2020-03-25,2,6,0,0,0,4,0,66.7,670749,0.9,corona_board_kr,,
2192,제주,2020-03-26,0,6,0,0,0,4,0,66.7,670749,0.9,corona_board_kr,,
2193,제주,2020-03-27,1,7,0,0,0,4,0,57.1,670749,1,corona_board_kr,,
2194,제주,2020-03-28,1,8,0,0,0,4,0,50,670749,1.2,corona_board_kr,,
2195,제주,2020-03-29,0,8,0,0,0,4,0,50,670749,1.2,corona_board_kr,,
2196,제주,2020-03-30,1,9,0,0,0,4,0,44.4,670749,1.3,corona_board_kr,,
2197,제주,2020-03-31,0,9,0,0,-1,3,0,33.3,670749,1.3,corona_board_kr,,
2198,제주,2020-04-01,0,9,0,0,0,3,0,33.3,670749,1.3,corona_board_kr,,
2199,제주,2020-04-02,0,9,0,0,0,3,0,33.3,670749,1.3,corona_board_kr,,
2200,제주,2020-04-03,0,9,0,0,0,3,0,33.3,670749,1.3,corona_board_kr,,
2201,제주,2020-04-04,0,9,0,0,1,4,0,44.4,670749,1.3,corona_board_kr,,
2202,제주,2020-04-05,3,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2203,제주,2020-04-06,0,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2204,제주,2020-04-07,0,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2205,제주,2020-04-08,0,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2206,제주,2020-04-09,0,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2207,제주,2020-04-10,0,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2208,제주,2020-04-11,0,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2209,제주,2020-04-12,0,12,0,0,0,4,0,33.3,670749,1.8,corona_board_kr,,
2210,제주,2020-04-13,0,12,0,0,1,5,0,41.7,670749,1.8,corona_board_kr,,
2211,제주,2020-04-14,0,12,0,0,0,5,0,41.7,670749,1.8,corona_board_kr,,
2212,제주,2020-04-15,1,13,0,0,0,5,0,38.5,670749,1.9,corona_board_kr,,
2213,제주,2020-04-16,0,13,0,0,0,5,0,38.5,670749,1.9,corona_board_kr,,
2214,제주,2020-04-17,0,13,0,0,0,5,0,38.5,670749,1.9,corona_board_kr,,
2215,제주,2020-04-18,0,13,0,0,1,6,0,46.2,670749,1.9,corona_board_kr,,
2216,제주,2020-04-19,0,13,0,0,0,6,0,46.2,670749,1.9,corona_board_kr,,
2217,제주,2020-04-20,0,13,0,0,0,6,0,46.2,670749,1.9,corona_board_kr,,
2218,제주,2020-04-21,0,13,0,0,0,6,0,46.2,670749,1.9,corona_board_kr,,
2219,제주,2020-04-22,0,13,0,0,2,8,0,61.5,670749,1.9,corona_board_kr,,
2220,제주,2020-04-23,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2221,제주,2020-04-24,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2222,제주,2020-04-25,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2223,제주,2020-04-26,0,13,0,0,-1,7,0,53.8,670749,1.9,corona_board_kr,,
2224,제주,2020-04-27,0,13,0,0,1,8,0,61.5,670749,1.9,corona_board_kr,,
2225,제주,2020-04-28,0,13,0,0,-1,7,0,53.8,670749,1.9,corona_board_kr,,
2226,제주,2020-04-29,0,13,0,0,1,8,0,61.5,670749,1.9,corona_board_kr,,
2227,제주,2020-04-30,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2228,제주,2020-05-01,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2229,제주,2020-05-02,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2230,제주,2020-05-03,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2231,제주,2020-05-04,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2232,제주,2020-05-05,0,13,0,0,0,8,0,61.5,670749,1.9,corona_board_kr,,
2233,제주,2020-05-06,0,13,0,0,4,12,0,92.3,670749,1.9,corona_board_kr,,
2234,제주,2020-05-07,0,13,0,0,0,12,0,92.3,670749,1.9,corona_board_kr,,
2235,제주,2020-05-08,0,13,0,0,0,12,0,92.3,670749,1.9,corona_board_kr,,
2236,제주,2020-05-09,0,13,0,0,1,13,0,100,670749,1.9,corona_board_kr,,
2237,제주,2020-05-10,1,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2238,제주,2020-05-11,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2239,제주,2020-05-12,0,14,0,0,-1,12,0,85.7,670749,2.1,corona_board_kr,,
2240,제주,2020-05-13,0,14,0,0,0,12,0,85.7,670749,2.1,corona_board_kr,,
2241,제주,2020-05-14,0,14,0,0,0,12,0,85.7,670749,2.1,corona_board_kr,,
2242,제주,2020-05-15,0,14,0,0,0,12,0,85.7,670749,2.1,corona_board_kr,,
2243,제주,2020-05-16,0,14,0,0,-1,11,0,78.6,670749,2.1,corona_board_kr,,
2244,제주,2020-05-17,0,14,0,0,0,11,0,78.6,670749,2.1,corona_board_kr,,
2245,제주,2020-05-18,0,14,0,0,0,11,0,78.6,670749,2.1,corona_board_kr,,
2246,제주,2020-05-19,0,14,0,0,0,11,0,78.6,670749,2.1,corona_board_kr,,
2247,제주,2020-05-20,0,14,0,0,2,13,0,92.9,670749,2.1,corona_board_kr,,
2248,제주,2020-05-21,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2249,제주,2020-05-22,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2250,제주,2020-05-23,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2251,제주,2020-05-24,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2252,제주,2020-05-25,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2253,제주,2020-05-26,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2254,제주,2020-05-27,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2255,제주,2020-05-28,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2256,제주,2020-05-29,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2257,제주,2020-05-30,0,14,0,0,0,13,0,92.9,670749,2.1,corona_board_kr,,
2258,제주,2020-05-31,1,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2259,제주,2020-06-01,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2260,제주,2020-06-02,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2261,제주,2020-06-03,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2262,제주,2020-06-04,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2263,제주,2020-06-05,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2264,제주,2020-06-06,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2265,제주,2020-06-07,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2266,제주,2020-06-08,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2267,제주,2020-06-09,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2268,제주,2020-06-10,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2269,제주,2020-06-11,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2270,제주,2020-06-12,0,15,0,0,0,13,0,86.7,670749,2.2,corona_board_kr,,
2271,제주,2020-06-13,0,15,0,0,1,14,0,93.3,670749,2.2,corona_board_kr,,
2272,제주,2020-06-14,0,15,0,0,1,15,0,100,670749,2.2,corona_board_kr,,
2273,제주,2020-06-15,0,15,0,0,0,15,0,100,670749,2.2,corona_board_kr,,
2274,제주,2020-06-16,0,15,0,0,0,15,0,100,670749,2.2,corona_board_kr,,
