PK,국가코드,날짜,확진자,,사망자,,완치자,,사망률,완치율,인구수,발생률,사이트
,,,일일,누적,일일,누적,일일,누적,,,,,
277,ALB,2020-05-31,23,1122,0,33,15,872,0.029411765,79.089,2877800,389.881,ourworldindata.org
278,ALB,2020-06-01,15,1137,0,33,5,877,0.029023747,77.98,2877800,395.093,ourworldindata.org
279,ALB,2020-06-02,6,1143,0,33,14,891,0.028871391,77.718,2877800,397.178,ourworldindata.org
280,ALB,2020-06-03,21,1164,0,33,7,898,0.028350515,77.133,2877800,404.476,ourworldindata.org
281,ALB,2020-06-04,20,1184,0,33,0,898,0.027871622,77.953,2877800,411.425,ourworldindata.org
282,ALB,2020-06-05,13,1197,0,33,12,910,0.027568922,77.148,2877800,415.943,ourworldindata.org
283,ALB,2020-06-06,15,1212,0,33,15,925,0.027227723,75.845,2877800,421.155,ourworldindata.org
284,ALB,2020-06-07,20,1232,1,34,13,938,0.027597403,76.023,2877800,428.105,ourworldindata.org
285,ALB,2020-06-08,14,1246,0,34,7,945,0.027287319,76.32,2877800,432.97,ourworldindata.org
286,ALB,2020-06-09,17,1263,0,34,15,960,0.026920032,76.136,2877800,438.877,ourworldindata.org
287,ALB,2020-06-10,36,1299,0,34,20,980,0.02617398,75.843,2877800,451.386,ourworldindata.org
288,ALB,2020-06-11,42,1341,0,34,21,1001,0.025354213,76.01,2877800,465.981,ourworldindata.org
289,ALB,2020-06-12,44,1385,1,35,33,1034,0.025270758,75.443,2877800,481.27,ourworldindata.org
290,ALB,2020-06-13,31,1416,1,36,5,1039,0.025423729,74.646,2877800,492.043,ourworldindata.org
291,ALB,2020-06-14,48,1464,0,36,5,1044,0.024590164,74.657,2877800,508.722,ourworldindata.org
292,ALB,2020-06-15,57,1521,0,36,11,1055,0.023668639,73.376,2877800,528.529,ourworldindata.org
293,ALB,2020-06-16,69,1590,0,36,9,1064,0.022641509,71.311,2877800,552.505,ourworldindata.org
294,ALB,2020-06-17,82,1672,1,37,13,1077,0.022129187,69.362,2877800,580.999,ourworldindata.org
295,ALB,2020-06-18,50,1722,1,38,9,1086,0.022067364,66.918,2877800,598.374,ourworldindata.org
296,ALB,2020-06-19,66,1788,1,39,28,1114,0.021812081,64.414,2877800,621.308,ourworldindata.org
297,ALB,2020-06-20,50,1838,3,42,12,1126,0.022850925,63.066,2877800,638.682,ourworldindata.org
298,ALB,2020-06-21,53,1891,1,43,8,1134,0.022739291,62.304,2877800,657.099,ourworldindata.org
299,ALB,2020-06-22,36,1927,1,44,25,1159,0.02283342,61.262,2877800,669.609,ourworldindata.org
300,ALB,2020-06-23,68,1995,0,44,36,1195,0.022055138,59.968,2877800,693.238,ourworldindata.org
301,ALB,2020-06-24,52,2047,1,45,22,1217,0.02198339,60.145,2877800,711.307,ourworldindata.org
302,ALB,2020-06-25,67,2114,2,47,33,1250,0.022232734,59.9,2877800,734.589,ourworldindata.org
303,ALB,2020-06-26,78,2192,2,49,48,1298,0.022354015,59.453,2877800,761.693,ourworldindata.org
304,ALB,2020-06-27,77,2269,2,51,48,1346,0.022476862,59.13,2877800,788.45,ourworldindata.org
305,ALB,2020-06-28,61,2330,2,53,38,1384,0.022746781,59.215,2877800,809.646,ourworldindata.org
306,ALB,2020-06-29,72,2402,2,55,54,1438,0.022897585,59.321,2877800,834.665,ourworldindata.org
307,ALB,2020-06-30,64,2466,3,58,21,1459,0.02351987,59.399,2877800,856.905,ourworldindata.org
308,ALB,2020-07-01,69,2535,4,62,57,1516,0.024457594,59.867,2877800,880.881,ourworldindata.org
309,ALB,2020-07-02,45,2580,3,65,43,1559,0.025193798,59.165,2877800,896.518,ourworldindata.org
310,ALB,2020-07-03,82,2662,4,69,33,1592,0.025920361,59.803,2877800,925.012,ourworldindata.org
311,ALB,2020-07-04,90,2752,3,72,45,1637,0.026162791,60.426,2877800,956.286,ourworldindata.org
312,ALB,2020-07-05,67,2819,2,74,20,1657,0.026250443,59.805,2877800,979.568,ourworldindata.org
313,ALB,2020-07-06,74,2893,2,76,45,1702,0.026270308,59.484,2877800,1005.282,ourworldindata.org
314,ALB,2020-07-07,71,2964,3,79,42,1744,0.026653171,58.78,2877800,1029.953,ourworldindata.org
315,ALB,2020-07-08,74,3038,2,81,47,1791,0.026662278,58.832,2877800,1055.668,ourworldindata.org
316,ALB,2020-07-09,68,3106,2,83,41,1832,0.026722473,58.839,2877800,1079.297,ourworldindata.org
317,ALB,2020-07-10,82,3188,0,83,43,1875,0.026035132,58.953,2877800,1107.791,ourworldindata.org
318,ALB,2020-07-11,90,3278,2,85,6,1881,0.025930445,58.983,2877800,1139.065,ourworldindata.org
319,ALB,2020-07-12,93,3371,4,89,65,1946,0.026401661,58.814,2877800,1171.381,ourworldindata.org
320,ALB,2020-07-13,83,3454,4,93,68,2014,0.026925304,57.383,2877800,1200.222,ourworldindata.org
321,ALB,2020-07-14,117,3571,2,95,48,2062,0.026603192,57.728,2877800,1240.878,ourworldindata.org
322,ALB,2020-07-15,96,3667,2,97,,,0.026452141,,2877800,1274.237,ourworldindata.org
323,ALB,2020-07-16,85,3752,4,101,,,0.026918977,,2877800,1303.774,ourworldindata.org
324,ALB,2020-07-17,99,3851,3,104,,,0.027005972,,2877800,1338.175,ourworldindata.org
325,ALB,2020-07-18,55,3906,3,107,,,0.027393753,,2877800,1357.287,ourworldindata.org
326,ALB,2020-07-19,102,4008,4,111,,,0.027694611,,2877800,1392.731,ourworldindata.org
327,ALB,2020-07-20,82,4090,1,112,,,0.027383863,,2877800,1421.225,ourworldindata.org
328,DZA,2019-12-31,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
329,DZA,2020-01-01,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
330,DZA,2020-01-02,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
331,DZA,2020-01-03,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
332,DZA,2020-01-04,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
333,DZA,2020-01-05,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
334,DZA,2020-01-06,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
335,DZA,2020-01-07,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
336,DZA,2020-01-08,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
337,DZA,2020-01-09,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
338,DZA,2020-01-10,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
339,DZA,2020-01-11,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
340,DZA,2020-01-12,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
341,DZA,2020-01-13,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
342,DZA,2020-01-14,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
343,DZA,2020-01-15,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
344,DZA,2020-01-16,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
345,DZA,2020-01-17,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
346,DZA,2020-01-18,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
347,DZA,2020-01-19,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
348,DZA,2020-01-20,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
349,DZA,2020-01-21,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
350,DZA,2020-01-22,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
351,DZA,2020-01-23,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
352,DZA,2020-01-24,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
353,DZA,2020-01-25,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
354,DZA,2020-01-26,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
355,DZA,2020-01-27,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
356,DZA,2020-01-28,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
357,DZA,2020-01-29,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
358,DZA,2020-01-30,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
359,DZA,2020-01-31,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
360,DZA,2020-02-01,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
361,DZA,2020-02-02,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
362,DZA,2020-02-03,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
363,DZA,2020-02-04,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
364,DZA,2020-02-05,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
365,DZA,2020-02-06,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
366,DZA,2020-02-07,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
367,DZA,2020-02-08,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
368,DZA,2020-02-09,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
369,DZA,2020-02-10,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
370,DZA,2020-02-11,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
371,DZA,2020-02-12,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
372,DZA,2020-02-13,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
373,DZA,2020-02-14,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
374,DZA,2020-02-15,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
375,DZA,2020-02-16,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
376,DZA,2020-02-17,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
377,DZA,2020-02-18,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
378,DZA,2020-02-19,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
379,DZA,2020-02-20,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
380,DZA,2020-02-21,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
381,DZA,2020-02-22,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
382,DZA,2020-02-23,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
383,DZA,2020-02-24,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
384,DZA,2020-02-25,0,0,0,0,,0,0,,43851043,0,ourworldindata.org
385,DZA,2020-02-26,1,1,0,0,,0,0,,43851043,0.023,ourworldindata.org
386,DZA,2020-02-27,0,1,0,0,,0,0,,43851043,0.023,ourworldindata.org
387,DZA,2020-02-28,0,1,0,0,,0,0,,43851043,0.023,ourworldindata.org
388,DZA,2020-02-29,0,1,0,0,,0,0,,43851043,0.023,ourworldindata.org
389,DZA,2020-03-01,2,3,0,0,,0,0,,43851043,0.068,ourworldindata.org
390,DZA,2020-03-02,0,3,0,0,,0,0,,43851043,0.068,ourworldindata.org
391,DZA,2020-03-04,2,5,0,0,,0,0,,43851043,0.114,ourworldindata.org
392,DZA,2020-03-05,7,12,0,0,,0,0,,43851043,0.274,ourworldindata.org
393,DZA,2020-03-06,5,17,0,0,,0,0,,43851043,0.388,ourworldindata.org
394,DZA,2020-03-09,3,20,0,0,,0,0,,43851043,0.456,ourworldindata.org
395,DZA,2020-03-12,0,20,0,0,,8,0,,43851043,0.456,ourworldindata.org
396,DZA,2020-03-13,5,25,1,1,,8,0.04,,43851043,0.57,ourworldindata.org
397,DZA,2020-03-14,1,26,1,2,,12,0.076923077,,43851043,0.593,ourworldindata.org
398,DZA,2020-03-15,11,37,0,2,,12,0.054054054,,43851043,0.844,ourworldindata.org
399,DZA,2020-03-16,11,48,2,4,,12,0.083333333,,43851043,1.095,ourworldindata.org
400,DZA,2020-03-17,10,58,0,4,,12,0.068965517,,43851043,1.323,ourworldindata.org
401,DZA,2020-03-18,2,60,1,5,,12,0.083333333,,43851043,1.368,ourworldindata.org
402,DZA,2020-03-19,12,72,1,6,,32,0.083333333,,43851043,1.642,ourworldindata.org
403,DZA,2020-03-20,18,90,1,7,,32,0.077777778,,43851043,2.052,ourworldindata.org
404,DZA,2020-03-21,12,102,3,10,,32,0.098039216,,43851043,2.326,ourworldindata.org
405,DZA,2020-03-22,37,139,5,15,,65,0.107913669,,43851043,3.17,ourworldindata.org
406,DZA,2020-03-23,62,201,2,17,,65,0.084577114,,43851043,4.584,ourworldindata.org
407,DZA,2020-03-24,29,230,0,17,,24,0.073913043,,43851043,5.245,ourworldindata.org
408,DZA,2020-03-25,34,264,2,19,,65,0.071969697,,43851043,6.02,ourworldindata.org
409,DZA,2020-03-26,38,302,2,21,,29,0.069536424,,43851043,6.887,ourworldindata.org
410,DZA,2020-03-27,65,367,4,25,,29,0.068119891,,43851043,8.369,ourworldindata.org
411,DZA,2020-03-28,42,409,1,26,,31,0.063569682,,43851043,9.327,ourworldindata.org
412,DZA,2020-03-29,45,454,3,29,,31,0.063876652,,43851043,10.353,ourworldindata.org
413,DZA,2020-03-30,57,511,2,31,,37,0.060665362,,43851043,11.653,ourworldindata.org
414,DZA,2020-03-31,73,584,4,35,,46,0.059931507,,43851043,13.318,ourworldindata.org
415,DZA,2020-04-01,132,716,9,44,,61,0.061452514,,43851043,16.328,ourworldindata.org
416,DZA,2020-04-02,131,847,14,58,,61,0.068476978,,43851043,19.315,ourworldindata.org
417,DZA,2020-04-03,139,986,5,63,,62,0.063894523,,43851043,22.485,ourworldindata.org
418,DZA,2020-04-04,185,1171,42,105,,90,0.089666951,,43851043,26.704,ourworldindata.org
419,DZA,2020-04-05,80,1251,25,130,,90,0.103916867,,43851043,28.528,ourworldindata.org
420,DZA,2020-04-06,69,1320,22,152,,90,0.115151515,,43851043,30.102,ourworldindata.org
421,DZA,2020-04-07,103,1423,21,173,,113,0.121574139,,43851043,32.451,ourworldindata.org
422,DZA,2020-04-08,45,1468,20,193,,237,0.13147139,,43851043,33.477,ourworldindata.org
423,DZA,2020-04-09,104,1572,12,205,,347,0.130407125,,43851043,35.849,ourworldindata.org
424,DZA,2020-04-10,94,1666,30,235,,405,0.141056423,,43851043,37.992,ourworldindata.org
425,DZA,2020-04-11,95,1761,21,256,,460,0.145371948,,43851043,40.159,ourworldindata.org
426,DZA,2020-04-12,64,1825,19,275,,591,0.150684932,,43851043,41.618,ourworldindata.org
427,DZA,2020-04-13,89,1914,18,293,,601,0.15308255,,43851043,43.648,ourworldindata.org
428,DZA,2020-04-14,69,1983,20,313,,691,0.157841654,,43851043,45.221,ourworldindata.org
429,DZA,2020-04-15,87,2070,12,325,,708,0.157004831,,43851043,47.205,ourworldindata.org
430,DZA,2020-04-16,90,2160,11,336,,783,0.155555556,,43851043,49.258,ourworldindata.org
431,DZA,2020-04-17,108,2268,12,348,,846,0.153439153,,43851043,51.721,ourworldindata.org
432,DZA,2020-04-18,150,2418,16,364,,894,0.150537634,,43851043,55.141,ourworldindata.org
433,DZA,2020-04-19,117,2535,3,367,,1047,0.144773176,,43851043,57.809,ourworldindata.org
434,DZA,2020-04-20,94,2629,8,375,,1099,0.142639787,,43851043,59.953,ourworldindata.org
435,DZA,2020-04-21,89,2718,9,384,,1152,0.141280353,,43851043,61.983,ourworldindata.org
436,DZA,2020-04-22,93,2811,8,392,,1204,0.139452152,,43851043,64.103,ourworldindata.org
437,DZA,2020-04-23,99,2910,10,402,,1355,0.13814433,,43851043,66.361,ourworldindata.org
438,DZA,2020-04-24,97,3007,5,407,,1408,0.135350848,,43851043,68.573,ourworldindata.org
439,DZA,2020-04-25,120,3127,8,415,,1479,0.132715062,,43851043,71.31,ourworldindata.org
440,DZA,2020-04-26,129,3256,4,419,,1508,0.128685504,,43851043,74.251,ourworldindata.org
441,DZA,2020-04-27,126,3382,6,425,,1558,0.125665287,,43851043,77.125,ourworldindata.org
442,DZA,2020-04-28,135,3517,7,432,,1651,0.122831959,,43851043,80.203,ourworldindata.org
443,DZA,2020-04-29,132,3649,5,437,,1702,0.119758838,,43851043,83.214,ourworldindata.org
444,DZA,2020-04-30,199,3848,7,444,,1779,0.115384615,,43851043,87.752,ourworldindata.org
445,DZA,2020-05-01,158,4006,6,450,,1821,0.112331503,,43851043,91.355,ourworldindata.org
446,DZA,2020-05-02,148,4154,3,453,,1872,0.109051517,,43851043,94.73,ourworldindata.org
447,DZA,2020-05-03,141,4295,6,459,,1936,0.106868452,,43851043,97.945,ourworldindata.org
448,DZA,2020-05-04,179,4474,4,463,,1998,0.103486813,,43851043,102.027,ourworldindata.org
449,DZA,2020-05-05,174,4648,2,465,,2067,0.100043029,,43851043,105.995,ourworldindata.org
450,DZA,2020-05-06,190,4838,5,470,,2197,0.097147582,,43851043,110.328,ourworldindata.org
451,DZA,2020-05-07,159,4997,6,476,,2323,0.095257154,,43851043,113.954,ourworldindata.org
452,DZA,2020-05-08,185,5182,7,483,,2467,0.093207256,,43851043,118.173,ourworldindata.org
453,DZA,2020-05-09,187,5369,5,488,,2546,0.090892159,,43851043,122.437,ourworldindata.org
454,DZA,2020-05-10,189,5558,6,494,,2678,0.088880892,,43851043,126.747,ourworldindata.org
455,DZA,2020-05-11,165,5723,8,502,,2841,0.087716233,,43851043,130.51,ourworldindata.org
456,DZA,2020-05-12,168,5891,5,507,,2998,0.086063487,,43851043,134.341,ourworldindata.org
457,DZA,2020-05-13,176,6067,8,515,,3058,0.084885446,,43851043,138.355,ourworldindata.org
458,DZA,2020-05-14,186,6253,7,522,,3158,0.08347993,,43851043,142.596,ourworldindata.org
459,DZA,2020-05-15,189,6442,7,529,,3271,0.082117355,,43851043,146.906,ourworldindata.org
460,DZA,2020-05-16,187,6629,7,536,,3409,0.081,,43851043,151.171,ourworldindata.org
461,DZA,2020-05-17,192,6821,6,542,,3507,0.07946049,,43851043,155.549,ourworldindata.org
462,DZA,2020-05-18,198,7019,6,548,,3625,0.0780738,,43851043,160.065,ourworldindata.org
463,DZA,2020-05-19,182,7201,7,555,,3746,0.077072629,,43851043,164.215,ourworldindata.org
464,DZA,2020-05-20,176,7377,6,561,,3968,0.076047174,,43851043,168.229,ourworldindata.org
465,DZA,2020-05-21,165,7542,7,568,,4062,0.075311588,,43851043,171.991,ourworldindata.org
466,DZA,2020-05-22,186,7728,7,575,,4256,0.074404762,,43851043,176.233,ourworldindata.org
467,DZA,2020-05-23,190,7918,7,582,,4426,0.07350341,,43851043,180.566,ourworldindata.org
468,DZA,2020-05-24,195,8113,10,592,,4784,0.072969309,,43851043,185.013,ourworldindata.org
469,DZA,2020-05-25,193,8306,8,600,,4747,0.072236937,,43851043,189.414,ourworldindata.org
470,DZA,2020-05-26,197,8503,9,609,,4918,0.071621781,,43851043,193.906,ourworldindata.org
471,DZA,2020-05-27,194,8697,8,617,,5129,0.070944004,,43851043,198.331,ourworldindata.org
472,DZA,2020-05-28,160,8857,6,623,,5277,0.070339844,,43851043,201.979,ourworldindata.org
473,DZA,2020-05-29,140,8997,7,630,,5422,0.070023341,,43851043,205.172,ourworldindata.org
474,DZA,2020-05-30,137,9134,8,638,,5549,0.069848916,,43851043,208.296,ourworldindata.org
475,DZA,2020-05-31,133,9267,8,646,,5748,0.069709723,,43851043,211.329,ourworldindata.org
476,DZA,2020-06-01,127,9394,7,653,,5894,0.069512455,,43851043,214.225,ourworldindata.org
477,DZA,2020-06-02,119,9513,8,661,,6067,0.069483864,,43851043,216.939,ourworldindata.org
478,DZA,2020-06-03,113,9626,6,667,,6218,0.069291502,,43851043,219.516,ourworldindata.org
479,DZA,2020-06-04,0,9626,0,667,,6297,0.069291502,,43851043,219.516,ourworldindata.org
480,DZA,2020-06-05,205,9831,14,681,,6453,0.069270674,,43851043,224.191,ourworldindata.org
481,DZA,2020-06-06,104,9935,9,690,,6631,0.069451434,,43851043,226.562,ourworldindata.org
482,DZA,2020-06-07,115,10050,8,698,,6717,0.069452736,,43851043,229.185,ourworldindata.org
483,DZA,2020-06-08,104,10154,9,707,,6799,0.069627733,,43851043,231.557,ourworldindata.org
484,DZA,2020-06-09,111,10265,8,715,,6951,0.069654165,,43851043,234.088,ourworldindata.org
485,DZA,2020-06-10,117,10382,9,724,,7074,0.069736082,,43851043,236.756,ourworldindata.org
486,DZA,2020-06-11,102,10484,8,732,,7255,0.069820679,,43851043,239.082,ourworldindata.org
487,DZA,2020-06-12,105,10589,9,741,,7322,0.069978279,,43851043,241.477,ourworldindata.org
488,DZA,2020-06-13,109,10698,10,751,,7420,0.070200037,,43851043,243.962,ourworldindata.org
489,DZA,2020-06-14,112,10810,9,760,,7606,0.070305273,,43851043,246.516,ourworldindata.org
490,DZA,2020-06-15,109,10919,7,767,,7735,0.070244528,,43851043,249.002,ourworldindata.org
491,DZA,2020-06-16,112,11031,10,777,,7842,0.070437857,,43851043,251.556,ourworldindata.org
492,DZA,2020-06-17,116,11147,11,788,,7943,0.070691666,,43851043,254.201,ourworldindata.org
493,DZA,2020-06-18,121,11268,11,799,,8078,0.070908768,,43851043,256.961,ourworldindata.org
494,DZA,2020-06-19,117,11385,12,811,,8196,0.07123408,,43851043,259.629,ourworldindata.org
495,DZA,2020-06-20,119,11504,14,825,,8324,0.071714186,,43851043,262.343,ourworldindata.org
496,DZA,2020-06-21,127,11631,12,837,,8422,0.071962858,,43851043,265.239,ourworldindata.org
497,DZA,2020-06-22,140,11771,8,845,,8559,0.071786594,,43851043,268.431,ourworldindata.org
498,DZA,2020-06-23,149,11920,7,852,,8674,0.07147651,,43851043,271.829,ourworldindata.org
499,DZA,2020-06-24,156,12076,9,861,,8792,0.071298443,,43851043,275.387,ourworldindata.org
500,DZA,2020-06-25,172,12248,8,869,,8920,0.070950359,,43851043,279.309,ourworldindata.org
501,DZA,2020-06-26,197,12445,9,878,,9066,0.070550422,,43851043,283.802,ourworldindata.org
502,DZA,2020-06-27,240,12685,7,885,,9202,0.069767442,,43851043,289.275,ourworldindata.org
503,DZA,2020-06-28,283,12968,7,892,,9371,0.068784701,,43851043,295.728,ourworldindata.org
504,DZA,2020-06-29,305,13273,5,897,,9674,0.067580803,,43851043,302.684,ourworldindata.org
505,DZA,2020-06-30,298,13571,8,905,,9897,0.066686316,,43851043,309.48,ourworldindata.org
506,DZA,2020-07-01,336,13907,7,912,,10040,0.065578486,,43851043,317.142,ourworldindata.org
507,DZA,2020-07-02,365,14272,8,920,,10342,0.064461883,,43851043,325.465,ourworldindata.org
508,DZA,2020-07-03,385,14657,8,928,,10832,0.063314457,,43851043,334.245,ourworldindata.org
509,DZA,2020-07-04,413,15070,9,937,,11181,0.06217651,,43851043,343.663,ourworldindata.org
510,DZA,2020-07-05,430,15500,9,946,,11492,0.061032258,,43851043,353.469,ourworldindata.org
511,DZA,2020-07-06,441,15941,6,952,,11884,0.059720218,,43851043,363.526,ourworldindata.org
512,DZA,2020-07-07,463,16404,7,959,,12094,0.058461351,,43851043,374.085,ourworldindata.org
513,DZA,2020-07-08,475,16879,9,968,,12329,0.057349369,,43851043,384.917,ourworldindata.org
514,DZA,2020-07-09,469,17348,10,978,,12637,0.056375375,,43851043,395.612,ourworldindata.org
515,DZA,2020-07-10,460,17808,10,988,,13124,0.055480683,,43851043,406.102,ourworldindata.org
516,DZA,2020-07-11,0,17808,0,988,,13124,0.055480683,,43851043,406.102,ourworldindata.org
517,DZA,2020-07-12,904,18712,16,1004,,13743,0.053655408,,43851043,426.717,ourworldindata.org
518,DZA,2020-07-13,483,19195,7,1011,,14019,0.052669966,,43851043,437.732,ourworldindata.org
519,DZA,2020-07-14,494,19689,7,1018,,14295,0.051703997,,43851043,448.997,ourworldindata.org
520,DZA,2020-07-15,527,20216,10,1028,,,0.050850811,,43851043,461.015,ourworldindata.org
521,DZA,2020-07-16,554,20770,12,1040,,,0.05007222,,43851043,473.649,ourworldindata.org
522,DZA,2020-07-17,585,21355,12,1052,,,0.049262468,,43851043,486.99,ourworldindata.org
523,DZA,2020-07-18,593,21948,5,1057,,,0.048159286,,43851043,500.513,ourworldindata.org
524,DZA,2020-07-19,601,22549,11,1068,,,0.047363519,,43851043,514.218,ourworldindata.org
525,DZA,2020-07-20,535,23084,10,1078,,,0.046699012,,43851043,526.418,ourworldindata.org
526,AND,2020-03-03,1,1,0,0,,0,0,,77265,12.942,ourworldindata.org
527,AND,2020-03-14,1,2,0,0,,1,0,,77265,25.885,ourworldindata.org
528,AND,2020-03-16,3,5,0,0,,1,0,,77265,64.712,ourworldindata.org
529,AND,2020-03-17,9,14,0,0,,1,0,,77265,181.195,ourworldindata.org
530,AND,2020-03-18,0,14,0,0,,1,0,,77265,181.195,ourworldindata.org
531,AND,2020-03-19,39,53,0,0,,1,0,,77265,685.951,ourworldindata.org
532,AND,2020-03-20,22,75,0,0,,1,0,,77265,970.685,ourworldindata.org
533,AND,2020-03-21,0,75,0,0,,1,0,,77265,970.685,ourworldindata.org
534,AND,2020-03-22,13,88,0,0,,1,0,,77265,1138.937,ourworldindata.org
535,AND,2020-03-23,25,113,0,0,,1,0,,77265,1462.499,ourworldindata.org
536,AND,2020-03-24,20,133,0,0,,1,0,,77265,1721.349,ourworldindata.org
537,AND,2020-03-25,31,164,0,0,,1,0,,77265,2122.565,ourworldindata.org
538,AND,2020-03-26,24,188,0,0,,1,0,,77265,2433.184,ourworldindata.org
539,AND,2020-03-27,36,224,3,3,,1,0.013392857,,77265,2899.113,ourworldindata.org
540,AND,2020-03-28,43,267,0,3,,1,0.011235955,,77265,3455.64,ourworldindata.org
541,AND,2020-03-29,41,308,1,4,,1,0.012987013,,77265,3986.281,ourworldindata.org
